x0,x1,min_eig
-2.631578947368421462e-01,-5.263157894736847364e-02,-1.362780094146728516e+00
-1.578947368421053099e-01,-5.263157894736847364e-02,-1.629757285118103027e+00
-5.263157894736847364e-02,-5.263157894736847364e-02,-1.496021747589111328e+00
5.263157894736836262e-02,-5.263157894736847364e-02,-9.622728824615478516e-01
1.578947368421053099e-01,-5.263157894736847364e-02,-7.306256294250488281e-01
2.631578947368420351e-01,-5.263157894736847364e-02,-1.055177927017211914e+00
3.684210526315787604e-01,-5.263157894736847364e-02,-1.580172538757324219e+00
4.736842105263157077e-01,-5.263157894736847364e-02,-1.851156949996948242e+00
5.789473684210526550e-01,-5.263157894736847364e-02,-1.935899257659912109e+00
6.842105263157893802e-01,-5.263157894736847364e-02,-2.069770812988281250e+00
7.894736842105261054e-01,-5.263157894736847364e-02,-2.131827831268310547e+00
8.947368421052630527e-01,-5.263157894736847364e-02,-1.926381945610046387e+00
1.000000000000000000e+00,-5.263157894736847364e-02,-1.412906050682067871e+00
-7.894736842105263275e-01,5.263157894736836262e-02,-2.610928535461425781e+00
-6.842105263157894912e-01,5.263157894736836262e-02,-1.522161841392517090e+00
-5.789473684210526550e-01,5.263157894736836262e-02,-5.533085465431213379e-01
-4.736842105263158187e-01,5.263157894736836262e-02,-5.605652928352355957e-01
-3.684210526315789824e-01,5.263157894736836262e-02,-1.823164939880371094e+00
-2.631578947368421462e-01,5.263157894736836262e-02,-3.061562538146972656e+00
-1.578947368421053099e-01,5.263157894736836262e-02,-2.353327274322509766e+00
-5.263157894736847364e-02,5.263157894736836262e-02,-7.095218300819396973e-01
5.263157894736836262e-02,5.263157894736836262e-02,-1.772392839193344116e-01
1.578947368421053099e-01,5.263157894736836262e-02,-4.379708468914031982e-01
2.631578947368420351e-01,5.263157894736836262e-02,-9.391164183616638184e-01
3.684210526315787604e-01,5.263157894736836262e-02,-1.332285881042480469e+00
4.736842105263157077e-01,5.263157894736836262e-02,-1.528715968132019043e+00
5.789473684210526550e-01,5.263157894736836262e-02,-1.706011652946472168e+00
6.842105263157893802e-01,5.263157894736836262e-02,-1.913517832756042480e+00
7.894736842105261054e-01,5.263157894736836262e-02,-2.008279561996459961e+00
8.947368421052630527e-01,5.263157894736836262e-02,-1.879394888877868652e+00
1.000000000000000000e+00,5.263157894736836262e-02,-1.515438199043273926e+00
-7.894736842105263275e-01,1.578947368421053099e-01,-2.954960823059082031e+00
-6.842105263157894912e-01,1.578947368421053099e-01,-1.580116629600524902e+00
-5.789473684210526550e-01,1.578947368421053099e-01,-5.953779816627502441e-01
-4.736842105263158187e-01,1.578947368421053099e-01,-1.118511915206909180e+00
-3.684210526315789824e-01,1.578947368421053099e-01,-5.225421905517578125e+00
-2.631578947368421462e-01,1.578947368421053099e-01,-3.018290519714355469e+00
5.263157894736836262e-02,1.578947368421053099e-01,-5.991206318140029907e-02
1.578947368421053099e-01,1.578947368421053099e-01,-5.266982316970825195e-01
2.631578947368420351e-01,1.578947368421053099e-01,-9.192168712615966797e-01
3.684210526315787604e-01,1.578947368421053099e-01,-1.152080893516540527e+00
4.736842105263157077e-01,1.578947368421053099e-01,-1.323421716690063477e+00
5.789473684210526550e-01,1.578947368421053099e-01,-1.542507529258728027e+00
6.842105263157893802e-01,1.578947368421053099e-01,-1.779841661453247070e+00
7.894736842105261054e-01,1.578947368421053099e-01,-1.922107219696044922e+00
8.947368421052630527e-01,1.578947368421053099e-01,-1.884665846824645996e+00
1.000000000000000000e+00,1.578947368421053099e-01,-1.649915218353271484e+00
-8.947368421052631637e-01,2.631578947368420351e-01,-4.047553539276123047e-01
-7.894736842105263275e-01,2.631578947368420351e-01,-3.305169343948364258e+00
-6.842105263157894912e-01,2.631578947368420351e-01,-1.422323465347290039e+00
-5.789473684210526550e-01,2.631578947368420351e-01,-6.091831922531127930e-01
-4.736842105263158187e-01,2.631578947368420351e-01,-6.832729816436767578e+00
-3.684210526315789824e-01,2.631578947368420351e-01,-3.322986364364624023e+00
5.263157894736836262e-02,2.631578947368420351e-01,-2.772978842258453369e-01
1.578947368421053099e-01,2.631578947368420351e-01,-5.941607952117919922e-01
2.631578947368420351e-01,2.631578947368420351e-01,-8.237411975860595703e-01
3.684210526315787604e-01,2.631578947368420351e-01,-9.988112449645996094e-01
4.736842105263157077e-01,2.631578947368420351e-01,-1.188660860061645508e+00
5.789473684210526550e-01,2.631578947368420351e-01,-1.427326440811157227e+00
6.842105263157893802e-01,2.631578947368420351e-01,-1.682723045349121094e+00
7.894736842105261054e-01,2.631578947368420351e-01,-1.875305891036987305e+00
8.947368421052630527e-01,2.631578947368420351e-01,-1.925768613815307617e+00
1.000000000000000000e+00,2.631578947368420351e-01,-1.798068523406982422e+00
-8.947368421052631637e-01,3.684210526315787604e-01,-1.956570744514465332e+00
-7.894736842105263275e-01,3.684210526315787604e-01,-2.993328571319580078e+00
-6.842105263157894912e-01,3.684210526315787604e-01,-1.633510112762451172e+00
-5.789473684210526550e-01,3.684210526315787604e-01,-4.110135078430175781e+00
-4.736842105263158187e-01,3.684210526315787604e-01,-3.770960569381713867e+00
-5.263157894736847364e-02,3.684210526315787604e-01,-5.458065867424011230e-02
5.263157894736836262e-02,3.684210526315787604e-01,-3.012996912002563477e-01
1.578947368421053099e-01,3.684210526315787604e-01,-5.211862325668334961e-01
2.631578947368420351e-01,3.684210526315787604e-01,-7.133320569992065430e-01
3.684210526315787604e-01,3.684210526315787604e-01,-9.003760814666748047e-01
4.736842105263157077e-01,3.684210526315787604e-01,-1.107009649276733398e+00
5.789473684210526550e-01,3.684210526315787604e-01,-1.350451707839965820e+00
6.842105263157893802e-01,3.684210526315787604e-01,-1.620912313461303711e+00
7.894736842105261054e-01,3.684210526315787604e-01,-1.862477540969848633e+00
8.947368421052630527e-01,3.684210526315787604e-01,-1.992038249969482422e+00
1.000000000000000000e+00,3.684210526315787604e-01,-1.950156688690185547e+00
-8.947368421052631637e-01,4.736842105263157077e-01,-3.499726533889770508e+00
-7.894736842105263275e-01,4.736842105263157077e-01,-2.942764282226562500e+00
-6.842105263157894912e-01,4.736842105263157077e-01,-1.737473607063293457e-01
-5.789473684210526550e-01,4.736842105263157077e-01,-7.210556983947753906e+00
-5.263157894736847364e-02,4.736842105263157077e-01,-6.576920300722122192e-02
5.263157894736836262e-02,4.736842105263157077e-01,-2.619045972824096680e-01
1.578947368421053099e-01,4.736842105263157077e-01,-4.498307704925537109e-01
2.631578947368420351e-01,4.736842105263157077e-01,-6.410432457923889160e-01
3.684210526315787604e-01,4.736842105263157077e-01,-8.394716382026672363e-01
